timestamp,current
9228.1,995.112
9228.11,1003.636
9228.12,990.851
9228.13,999.374
9228.14,995.112
9228.15,990.851
9228.16,995.112
9228.17,999.374
9228.18,990.851
9228.19,999.374
9228.2,999.374
9228.21,1003.636
9228.22,1003.636
9228.23,986.591
9228.24,1007.899
9228.25,995.112
9228.26,1003.636
9228.27,982.331
9228.28,995.112
9228.29,999.374
9228.3,995.112
9228.31,990.851
9228.32,995.112
9228.33,1007.899
9228.34,1007.899
9228.35,999.374
9228.36,999.374
9228.37,990.851
9228.38,1012.163
9228.39,1003.636
9228.4,1007.899
9228.41,1012.163
9228.42,1007.899
9228.43,1016.427
9228.44,1016.427
9228.45,1024.957
9228.46,999.374
9228.47,1003.636
9228.48,995.112
9228.49,1003.636
9228.5,978.072
9228.51,1012.163
9228.52,1016.427
9228.53,1007.899
9228.54,1003.636
9228.55,999.374
9228.56,999.374
9228.57,1007.899
9228.58,1007.899
9228.59,999.374
9228.6,986.591
9228.61,978.072
9228.62,1003.636
9228.63,1003.636
9228.64,1007.899
9228.65,995.112
9228.66,999.374
9228.67,995.112
9228.68,1007.899
9228.69,1003.636
9228.7,986.591
9228.71,995.112
9228.72,999.374
9228.73,1012.163
9228.74,999.374
9228.75,995.112
9228.76,986.591
9228.77,990.851
9228.78,999.374
9228.79,995.112
9228.8,986.591
9228.81,995.112
9228.82,990.851
9228.83,1003.636
9228.84,999.374
9228.85,999.374
9228.86,999.374
9228.87,1003.636
9228.88,999.374
9228.89,999.374
9228.9,999.374
9228.91,986.591
9228.92,995.112
9228.93,986.591
9228.94,1012.163
9228.95,990.851
9228.96,978.072
9228.97,995.112
9228.98,990.851
9228.99,999.374
9229,1003.636
9229.01,978.072
9229.02,999.374
9229.03,995.112
9229.04,995.112
9229.05,999.374
9229.06,1003.636
9229.07,995.112
9229.08,995.112
9229.09,999.374
9229.1,999.374
9229.11,978.072
9229.12,990.851
9229.13,999.374
9229.14,1003.636
9229.15,995.112
9229.16,995.112
9229.17,995.112
9229.18,1003.636
9229.19,995.112
9229.2,978.072
9229.21,986.591
9229.22,978.072
9229.23,995.112
9229.24,1003.636
9229.25,995.112
9229.26,995.112
9229.27,1003.636
9229.28,986.591
9229.29,1003.636
9229.3,995.112
9229.31,990.851
9229.32,990.851
9229.33,999.374
9229.34,999.374
9229.35,999.374
9229.36,995.112
9229.37,990.851
9229.38,990.851
9229.39,999.374
9229.4,999.374
9229.41,995.112
9229.42,1003.636
9229.43,1007.899
9229.44,990.851
9229.45,999.374
9229.46,999.374
9229.47,1016.427
9229.48,1003.636
9229.49,995.112
9229.5,995.112
9229.51,1016.427
9229.52,1003.636
9229.53,995.112
9229.54,990.851
9229.55,1003.636
9229.56,1007.899
9229.57,995.112
9229.58,990.851
9229.59,990.851
9229.6,1007.899
9229.61,995.112
9229.62,999.374
9229.63,999.374
9229.64,999.374
9229.65,999.374
9229.66,995.112
9229.67,999.374
9229.68,986.591
9229.69,986.591
9229.7,995.112
9229.71,995.112
9229.72,986.591
9229.73,978.072
9229.74,999.374
9229.75,986.591
9229.76,995.112
9229.77,999.374
9229.78,986.591
9229.79,1003.636
9229.8,1007.899
9229.81,1007.899
9229.82,995.112
9229.83,1003.636
9229.84,990.851
9229.85,1012.163
9229.86,982.331
9229.87,986.591
9229.88,995.112
9229.89,990.851
9229.9,1003.636
9229.91,1003.636
9229.92,1016.427
9229.93,999.374
9229.94,999.374
9229.95,1016.427
9229.96,1007.899
9229.97,990.851
9229.98,999.374
9229.99,995.112
9230,995.112
9230.01,999.374
9230.02,1003.636
9230.03,1007.899
9230.04,1007.899
9230.05,986.591
9230.06,999.374
9230.07,986.591
9230.08,995.112
9230.09,995.112
9230.1,978.072
9230.11,990.851
9230.12,999.374
9230.13,995.112
9230.14,990.851
9230.15,986.591
9230.16,999.374
9230.17,995.112
9230.18,978.072
9230.19,995.112
9230.2,999.374
9230.21,1012.163
9230.22,1003.636
9230.23,1012.163
9230.24,999.374
9230.25,1003.636
9230.26,1020.692
9230.27,1007.899
9230.28,978.072
9230.29,1016.427
9230.3,986.591
9230.31,990.851
9230.32,1007.899
9230.33,999.374
9230.34,1020.692
9230.35,995.112
9230.36,1003.636
9230.37,1003.636
9230.38,995.112
9230.39,999.374
9230.4,995.112
9230.41,999.374
9230.42,999.374
9230.43,995.112
9230.44,1007.899
9230.45,1003.636
9230.46,1007.899
9230.47,986.591
9230.48,990.851
9230.49,995.112
9230.5,995.112
9230.51,1016.427
9230.52,999.374
9230.53,999.374
9230.54,995.112
9230.55,990.851
9230.56,995.112
9230.57,995.112
9230.58,990.851
9230.59,995.112
9230.6,1003.636
9230.61,999.374
9230.62,1007.899
9230.63,995.112
9230.64,995.112
9230.65,1007.899
9230.66,995.112
9230.67,1003.636
9230.68,995.112
9230.69,990.851
9230.7,995.112
9230.71,1007.899
9230.72,1016.427
9230.73,999.374
9230.74,999.374
9230.75,995.112
9230.76,999.374
9230.77,990.851
9230.78,1003.636
9230.79,995.112
9230.8,999.374
9230.81,995.112
9230.82,999.374
9230.83,1003.636
9230.84,990.851
9230.85,990.851
9230.86,1003.636
9230.87,995.112
9230.88,999.374
9230.89,999.374
9230.9,999.374
9230.91,995.112
9230.92,999.374
9230.93,1003.636
9230.94,995.112
9230.95,995.112
9230.96,986.591
9230.97,986.591
9230.98,990.851
9230.99,995.112
9231,1003.636
9231.01,995.112
9231.02,986.591
9231.03,999.374
9231.04,990.851
9231.05,999.374
9231.06,999.374
9231.07,986.591
9231.08,990.851
9231.09,986.591
9231.1,978.072
9231.11,1007.899
9231.12,990.851
9231.13,1003.636
9231.14,1003.636
9231.15,1003.636
9231.16,990.851
9231.17,1003.636
9231.18,999.374
9231.19,1012.163
9231.2,990.851
9231.21,995.112
9231.22,1003.636
9231.23,999.374
9231.24,990.851
9231.25,995.112
9231.26,1003.636
9231.27,1003.636
9231.28,999.374
9231.29,999.374
9231.3,1007.899
9231.31,1012.163
9231.32,1003.636
9231.33,1003.636
9231.34,1003.636
9231.35,1003.636
9231.36,1007.899
9231.37,999.374
9231.38,999.374
9231.39,1007.899
9231.4,999.374
9231.41,978.072
9231.42,995.112
9231.43,995.112
9231.44,995.112
9231.45,986.591
9231.46,986.591
9231.47,986.591
9231.48,995.112
9231.49,986.591
9231.5,986.591
9231.51,986.591
9231.52,995.112
9231.53,1007.899
9231.54,1003.636
9231.55,990.851
9231.56,978.072
9231.57,995.112
9231.58,978.072
9231.59,995.112
9231.6,1012.163
9231.61,995.112
9231.62,995.112
9231.63,995.112
9231.64,995.112
9231.65,995.112
9231.66,986.591
9231.67,995.112
9231.68,978.072
9231.69,995.112
9231.7,1003.636
9231.71,986.591
9231.72,986.591
9231.73,1016.427
9231.74,1007.899
9231.75,995.112
9231.76,995.112
9231.77,982.331
9231.78,995.112
9231.79,995.112
9231.8,999.374
9231.81,995.112
9231.82,1007.899
9231.83,995.112
9231.84,990.851
9231.85,999.374
9231.86,995.112
9231.87,1007.899
9231.88,995.112
9231.89,1016.427
9231.9,986.591
9231.91,986.591
9231.92,990.851
9231.93,995.112
9231.94,995.112
9231.95,982.331
9231.96,990.851
9231.97,982.331
9231.98,995.112
9231.99,1016.427
9232,990.851
9232.01,978.072
9232.02,1012.163
9232.03,999.374
9232.04,1007.899
9232.05,999.374
9232.06,990.851
9232.07,999.374
9232.08,995.112
9232.09,995.112
9232.1,1007.899
9232.11,995.112
9232.12,995.112
9232.13,990.851
9232.14,995.112
9232.15,995.112
9232.16,995.112
9232.17,1003.636
9232.18,999.374
9232.19,1003.636
9232.2,995.112
9232.21,986.591
9232.22,986.591
9232.23,1003.636
9232.24,995.112
9232.25,995.112
9232.26,986.591
9232.27,995.112
9232.28,995.112
9232.29,995.112
9232.3,995.112
9232.31,995.112
9232.32,995.112
9232.33,990.851
9232.34,995.112
9232.35,990.851
9232.36,1003.636
9232.37,995.112
9232.38,1007.899
9232.39,995.112
9232.4,995.112
9232.41,1003.636
9232.42,995.112
9232.43,986.591
9232.44,982.331
9232.45,999.374
9232.46,999.374
9232.47,999.374
9232.48,1003.636
9232.49,1007.899
9232.5,990.851
9232.51,986.591
9232.52,1012.163
9232.53,986.591
9232.54,999.374
9232.55,982.331
9232.56,1007.899
9232.57,999.374
9232.58,995.112
9232.59,1003.636
9232.6,986.591
9232.61,1003.636
9232.62,995.112
9232.63,990.851
9232.64,999.374
9232.65,999.374
9232.66,990.851
9232.67,986.591
9232.68,995.112
9232.69,1003.636
9232.7,986.591
9232.71,990.851
9232.72,999.374
9232.73,999.374
9232.74,1003.636
9232.75,995.112
9232.76,990.851
9232.77,999.374
9232.78,999.374
9232.79,999.374
9232.8,1016.427
9232.81,999.374
9232.82,990.851
9232.83,986.591
9232.84,995.112
9232.85,990.851
9232.86,986.591
9232.87,978.072
9232.88,990.851
9232.89,999.374
9232.9,1016.427
9232.91,990.851
9232.92,995.112
9232.93,1007.899
9232.94,1003.636
9232.95,986.591
9232.96,1003.636
9232.97,990.851
9232.98,995.112
9232.99,990.851
9233,1003.636
9233.01,999.374
9233.02,990.851
9233.03,995.112
9233.04,995.112
9233.05,1016.427
9233.06,990.851
9233.07,995.112
9233.08,995.112
9233.09,999.374
9233.1,1003.636
9233.11,990.851
9233.12,990.851
9233.13,995.112
9233.14,999.374
9233.15,986.591
9233.16,995.112
9233.17,986.591
9233.18,1003.636
9233.19,1003.636
9233.2,990.851
9233.21,999.374
9233.22,995.112
9233.23,1003.636
9233.24,999.374
9233.25,990.851
9233.26,995.112
9233.27,1016.427
9233.28,999.374
9233.29,1003.636
9233.3,999.374
9233.31,973.813
9233.32,1003.636
9233.33,995.112
9233.34,995.112
9233.35,1003.636
9233.36,982.331
9233.37,990.851
9233.38,995.112
9233.39,1020.692
9233.4,1007.899
9233.41,986.591
9233.42,999.374
9233.43,990.851
9233.44,999.374
9233.45,986.591
9233.46,982.331
9233.47,999.374
9233.48,1003.636
9233.49,999.374
9233.5,999.374
9233.51,986.591
9233.52,995.112
9233.53,986.591
9233.54,990.851
9233.55,986.591
9233.56,995.112
9233.57,995.112
9233.58,999.374
9233.59,999.374
9233.6,995.112
9233.61,986.591
9233.62,1003.636
9233.63,999.374
9233.64,990.851
9233.65,990.851
9233.66,995.112
9233.67,1007.899
9233.68,990.851
9233.69,986.591
9233.7,995.112
9233.71,1007.899
9233.72,995.112
9233.73,986.591
9233.74,986.591
9233.75,1016.427
9233.76,999.374
9233.77,995.112
9233.78,999.374
9233.79,986.591
9233.8,999.374
9233.81,978.072
9233.82,999.374
9233.83,1003.636
9233.84,867.542
9233.85,791.261
9233.86,748.967
9233.87,732.066
9233.88,736.29
9233.89,715.175
9233.9,715.175
9233.91,710.954
9233.92,710.954
9233.93,0
